,Dif10d,Dif14d,Dif18d,Dif21d,AveExpr,F,P.Value,adj.P.Val
CRIP2,0.0188508863907532,0.0260410799384021,-0.246658581040301,-0.275811144145305,0.147735094508561,0.973192241531365,0.439100198674974,0.866355526316992
UNC119,-0.0130944713405676,0.0851813252544382,-0.22899770801051,0.079614912287589,-0.576904432173927,0.973054629241052,0.439171345537594,0.866355526316992
FBRSL1,-0.0136430184362316,-0.0241699870854277,0.248985534531219,0.135678624767724,0.0680761650885125,0.97290138132787,0.43925058745342,0.866355526316992
RBM12B,-0.00906808426766176,-0.246949311219795,-0.106791736170177,-0.300947927619597,0.127250061292872,0.972855079273113,0.4392745318062,0.866355526316992
ZNF681,0.244547483671471,-0.149197065615937,-0.295498270693065,-0.0961079111530942,0.742686658039028,0.972416733038302,0.439501269216093,0.866355526316992
PTF1A,0.122317578805254,0.0589234878290296,-0.29234855607901,-0.0297349936129922,0.127637664970567,0.972244140266339,0.439590570641988,0.866355526316992
KLHDC7A,0.0695647458821496,0.219084382166297,0.0685332783272135,-0.264726535669865,-0.091980086178602,0.972198535329092,0.439614169665575,0.866355526316992
VAMP2,0.00890294933531502,0.242846281713122,-0.0380733976468078,0.0510713025683568,0.246848845289163,0.972080736539349,0.439675131458672,0.866355526316992
CWC25,-0.031343919480841,0.235893460012731,0.105965746386121,0.259287057305187,-0.535972664061821,0.971963935059597,0.439735584076224,0.866355526316992
SLC35F3,0.0739982080615984,0.0800331313045557,-0.124204698469297,-0.231717994981362,0.0622319150052692,0.971920313355663,0.439758163012835,0.866355526316992
MICU2,-0.477264765407882,-0.213288379589722,0.0388174481205552,0.0960544971030767,0.178736526541854,0.971915648043143,0.439760577872299,0.866355526316992
EVI5,0.114343770251785,-0.191549671348389,0.278184513107201,-0.143524904387917,0.172646509438299,0.971839084540193,0.439800210254442,0.866355526316992
SCHIP1,-0.131693441777157,0.334407285642864,-0.0263796966840309,-0.00557634375694865,-0.109797072585535,0.971728006858692,0.439857713857902,0.866355526316992
CTNND1,0.16400268744804,0.0670300426459808,0.126666077134102,0.198386387443701,0.167895917198203,0.971704785733515,0.439869735949976,0.866355526316992
PUSL1,-0.281111121640769,-0.0792600014668665,-0.160267167866503,0.0661686205697993,-0.220656102872782,0.971691587667283,0.439876569003643,0.866355526316992
TMEM123,0.0416105384401115,-0.206216078619891,-0.0579684282257124,-0.217695259299456,0.369192113443878,0.971673737771316,0.439885810596134,0.866355526316992
HYI,-0.245358371710547,-0.068595105396526,-0.0726833818441912,-0.224225884424016,0.0153997227715241,0.971656512159735,0.439894729125109,0.866355526316992
RAB25,-0.163623913293306,-0.17873163886125,-0.0570689449733857,0.148170987838773,0.0835413506895857,0.971526166911673,0.439962220011699,0.866355526316992
FLNA,-0.104278927957183,-0.0849289136945599,-0.175556706967522,-0.0782805360100946,-0.142605316107709,0.971492029921019,0.439979897074594,0.866355526316992
ARMC9,-0.00460234513251573,-0.364692483005539,-0.204242880727004,-0.190465495942389,0.209797076885957,0.971487184193613,0.439982406371985,0.866355526316992
RSAD2,0.0484300394866059,0.119363668314957,-0.000352129271959642,-0.266357794173989,-0.0243170224207747,0.971448195681671,0.440002596502537,0.866355526316992
SORCS2,0.0773512671133027,-0.188343560517136,-0.0382936541293153,-0.115799248545334,0.129561110334303,0.971422956828426,0.440015666807755,0.866355526316992
F2RL2,-0.227297569081707,-0.0585164399952639,-0.0546462135700008,-0.101173913814669,0.281242854956295,0.971349709798528,0.440053600668948,0.866355526316992
ODF3L1,0.0192339830258593,0.207395014373637,0.100403595724574,0.0421954555572136,0.200786656289187,0.971066242689929,0.440200430896811,0.866423539630048
FNDC3A,-0.0838306260387482,0.091764768933552,-0.192853287731726,-0.201879274422862,0.0266590034615923,0.971023995606034,0.440222317517374,0.866423539630048
TPD52,-0.0541144405185567,0.233448811002957,-0.11166057995747,-0.108547484775382,0.0794489052726655,0.97099443251651,0.440237633576689,0.866423539630048
H2AC1,-0.130745602890736,-0.0502372803711136,0.214506851486006,-0.124804426524326,-0.0572670423467463,0.970773366252935,0.440352177726062,0.866501194348228
MPEG1,-0.165984489008797,0.00487965045174388,-0.323356598408307,-0.107380289250273,0.520559579411296,0.970725934912112,0.44037675721505,0.866501194348228
RABGAP1,0.144418558620301,-0.0331972052232686,-0.0184653949330648,0.2412299120648,0.248672133127128,0.970459599470735,0.44051479660181,0.86667473221456
IRF2BP1,0.121628377671944,0.186063899137147,0.197995424816976,-0.00651715800002489,-0.2625692863477,0.970152959642699,0.440673769920316,0.866889411853655
FAM222B,-0.128776128362064,0.105812525986026,0.257806457780531,0.12408223117091,-0.122350112294484,0.97005506812055,0.440724530503884,0.866891191900626
SIKE1,0.0189583753034743,0.128705000586946,0.171648689222453,-0.0116168061887091,0.0653495861586304,0.969795094682767,0.440859360472877,0.867058314659245
MRGPRX1,-0.0532650376099251,-0.161267789116912,-0.0382980063244048,-0.171692469484611,0.117590986195525,0.969404082244287,0.441062215665919,0.867162502186632
ADH7,0.334816660958135,0.0643916775768516,-0.0677282447926401,-0.0267565541064995,0.242269106482452,0.969016240505126,0.441263502458591,0.867162502186632
MSANTD1,-0.241534575431006,0.0748628476653598,-0.110045506330595,-0.0767937581719225,0.22933716232922,0.968939915862111,0.441303123321478,0.867162502186632
HSPB11,0.22395680549115,0.0824969077423928,-0.132663910180264,0.176138710395456,0.193106064970428,0.968929104701933,0.441308735738364,0.867162502186632
CST4,-0.0573418674621128,-0.00702091822898488,-0.277663758659866,0.170598658443833,0.126401005929142,0.968846507904658,0.441351616316308,0.867162502186632
DAB2,0.169804544644265,0.0489556691348878,0.0870891127693337,0.232220608101188,0.20136468089047,0.968830087911145,0.441360141257534,0.867162502186632
SLC6A5,0.206334495509439,0.081703494171068,-0.104441650823418,-0.0494504493873097,0.158954275839878,0.968804566014279,0.441373392001193,0.867162502186632
GPSM2,-0.15246648888623,0.00507139015212002,-0.108452315223521,0.249679502101708,-0.135276843621475,0.968791261918034,0.441380299501473,0.867162502186632
A4GALT,-0.111407041696818,0.253862441374605,-0.0516662326316199,0.14370590097075,0.0320492701346923,0.968593174689905,0.441483157203011,0.867162502186632
SC5D,-0.0195625666893759,0.116172901235436,0.133141311389972,0.444396756114571,0.351008749127026,0.968467685368094,0.441548328399064,0.867162502186632
TUT4,-0.0359230676728995,0.260494966045934,0.0216247503467294,-0.205555476885705,0.0970390006400547,0.968395393584758,0.441585875790544,0.867162502186632
DEGS1,0.189773513905951,0.0662027295887253,-0.221187564382856,0.0329138488348741,0.157345787795599,0.968352406029813,0.441608204211153,0.867162502186632
IMMT,-0.0862966132664021,0.382640095633006,0.0940767920397091,0.131930978344408,-0.511154993615387,0.968222449236081,0.441675711535344,0.867162502186632
SIMC1,-0.0355455156163436,-0.0878925951717869,-0.0642448439703008,-0.260516736730179,0.185415876036012,0.968132698041806,0.441722338666234,0.867162502186632
GPR87,0.240764631386362,0.21942730075863,-0.0937237656044325,0.132911408520618,0.254936214546311,0.96811167263263,0.441733262281157,0.867162502186632
AURKA,0.228331349197159,0.0893224130488908,-0.015601950824106,-0.254449623028068,-0.845442524537356,0.968046268017292,0.441767244257394,0.867162502186632
S1PR2,0.0251569952878191,0.207841637997693,-0.197847561424546,0.101086663871232,0.0161094520990555,0.967923253789529,0.441831164070329,0.867162502186632
TYRP1,-0.160976809451611,0.078340662583836,0.00618608224162553,-0.175841086593203,0.308846624450582,0.967743304588639,0.441924681862763,0.867162502186632
YEATS4,-0.193742371593233,0.387342027236228,0.133844709353726,-0.125553460357198,-1.00251419803907,0.967598431556349,0.441999982849773,0.867162502186632
PAOX,0.179546804384733,-0.409530910233939,-0.153907591029373,0.0669587035472139,0.0557660174832602,0.967524176310674,0.442038582792656,0.867162502186632
CRIPT,0.172323664534243,-0.199718016498428,0.150952703199493,-0.085296362652673,0.191061796923325,0.967500102898218,0.442051097422279,0.867162502186632
GPX5,-0.135890611729139,0.0698910023618611,-0.0883540418040335,-0.335874273386206,0.309853780517761,0.967496012226126,0.44205322399861,0.867162502186632
SPATA20,0.151017735940976,-0.236136789409042,-0.139847566827238,-0.0566329854603246,-0.188912922485485,0.967484179519666,0.442059375395808,0.867162502186632
TAS2R9,-0.139153515420696,-0.00325970170471335,0.228702678924106,0.161406762774211,0.352660986803686,0.967259696995483,0.442176089207648,0.867243855331597
PRAMEF1,0.212955385662488,-0.365788407947035,-0.114971421529185,-0.0853251304073537,-0.102860685595433,0.967212561456003,0.442200599342646,0.867243855331597
C6orf201,0.0189243135512549,-0.220266296583342,-0.229648975815711,-0.117053516550801,0.0532085261761655,0.966803901211667,0.442413146888961,0.86737495700822
HOXB9,0.010431369149163,-0.085939776628188,-0.234428708310791,-0.150209717675528,-0.0783663768213008,0.966736322752759,0.442448303158103,0.86737495700822
DUSP16,-0.227953835236029,-0.0553192483865963,0.119520246734566,-0.157386955545206,0.324466765414615,0.96671446372601,0.442459675351712,0.86737495700822
HESX1,0.00579964115847581,0.267231169802475,0.0422077882109573,-0.202348522163859,0.0882759731450022,0.966545185476458,0.4425477508337,0.86737495700822
STYK1,0.0611463527050188,0.199709404931584,-0.150532776134987,0.0303840995540282,0.0704478972996362,0.966478006558766,0.442582708054908,0.86737495700822
CYP11A1,-0.0826051770594587,0.189660537450676,-0.283022356596218,-0.00932762856801511,0.23129678941167,0.966402861551383,0.442621813221731,0.86737495700822
CGREF1,-0.292227857121445,-0.0358417764410363,-0.0255552781469072,-0.0593709427185308,0.0932178609745145,0.966327598470836,0.442660982703128,0.86737495700822
APOC3,0.0389510630733949,0.0250424440537272,-0.230222453192875,-0.171472007995288,0.368834969243703,0.966300058709629,0.442675316054555,0.86737495700822
THBS1,0.0653345650927318,0.0706978735809762,0.15865139777827,0.165369727158065,0.193690561040291,0.965950358435099,0.442857354596446,0.86737495700822
LILRA1,0.0848374975332573,-0.3954234912945,0.125848544687335,-0.187578030951923,-0.16945181958786,0.965935800081054,0.442864934377999,0.86737495700822
ZDHHC14,-0.0316251482765417,0.0567579813246788,0.327852582815324,0.0502620422919021,0.0817705252257274,0.965816140782524,0.442927238854096,0.86737495700822
AZU1,-0.0371756726874948,-0.11597187953798,-0.153450661775845,-0.227702115946841,0.408269242130075,0.965683701901571,0.442996205897083,0.86737495700822
RNF151,-0.0874685387778528,-0.0658905123522636,0.0905794018330837,-0.277511772961605,0.019269185672088,0.965563419608984,0.443058850149927,0.86737495700822
PRCP,0.10337463827244,0.163606473828878,0.0615496616856285,0.164515591220988,0.338408680666111,0.965324457260818,0.443183325959714,0.86737495700822
CNTNAP3B,0.201833081930007,-0.164571516891976,0.274843089922195,0.0904194761399018,0.00684387221718391,0.965256027973294,0.443218976201245,0.86737495700822
SEMA3E,0.0678318195462068,-0.185838870078814,-0.0519020202835804,-0.159757395777106,0.212990604937263,0.965079610131786,0.443310897195159,0.86737495700822
FAM83F,0.0634484741504307,-0.0529867599155548,0.223622882120974,-0.0213429084112057,-0.0119406045256373,0.964932668537706,0.443387471892545,0.86737495700822
GNG10,0.129040718346469,0.0784743317514346,-0.208750936908442,0.115102978754934,0.427341798654419,0.964901613763223,0.443403656662604,0.86737495700822
HMGB2,-0.202202648065767,-0.143450094028199,0.0993892722270729,0.143642102213214,0.148841904075346,0.964900383783192,0.443404297699514,0.86737495700822
SERPIND1,-0.129960118022412,-0.136461817393197,-0.298520630505198,-0.167852197422471,-0.0623978423781643,0.964899274881285,0.443404875633987,0.86737495700822
SLC8A3,0.215484196458084,0.075098062342707,0.110723880727008,-0.0250950304091195,0.091629872773181,0.964868391239867,0.443420971736558,0.86737495700822
N4BP3,-0.177259066334739,-0.0458450985513655,0.13626165463577,0.16340885062729,0.555068508330277,0.964841832966734,0.443434813907222,0.86737495700822
DEFB134,0.390749853321951,-0.24331704806174,-0.454514118925039,-0.757852508898319,0.501398359129633,0.964824916150059,0.443443631137738,0.86737495700822
PTH2R,-0.172983581846832,0.0262456168013333,0.192996089673585,0.0816481899152713,0.0705238904389276,0.964784586589884,0.443464651932544,0.86737495700822
SRRM5,-0.0532475830577023,-0.0980449121706428,0.136075237656566,-0.190260656257104,-0.103884836166541,0.964654178673641,0.443532629508619,0.86740631921834
RASIP1,-0.176006677819656,-0.235052672887083,-0.0268402593123504,0.112368873740764,0.00729180517334196,0.964493360840435,0.443616470701179,0.86740631921834
RBFOX2,-0.036792986951926,0.0717455944779826,0.258583156535457,0.171924002772467,0.3865440594027,0.964352918717649,0.443689699896111,0.86740631921834
FIGLA,0.0831460885614833,0.152857130312411,0.127999222236907,-0.171048925481246,-0.0267760483886827,0.964251116172182,0.443742787933957,0.86740631921834
RNF11,-0.0137100384240132,-0.219979836799573,0.269762678703459,0.0974068381709804,-0.127111939392181,0.96418578188432,0.443776861257327,0.86740631921834
DCAF15,-0.0993228816312726,0.101681324233736,0.138167118134368,0.180115575588469,0.171163391519641,0.964179766346959,0.4437799986063,0.86740631921834
SLC6A8,-0.0337694239341703,0.105183536297642,0.0785850344886016,0.272599767428237,0.287957929296062,0.964082158509301,0.443830907654069,0.867408319915584
NT5C,0.0830489229655132,0.241854283936417,-0.083151911249286,-0.168450953063923,0.147974711408658,0.96362698415853,0.444068375480124,0.867514271610341
TGIF2,-0.0333459955963911,0.184600861455938,0.168459274598235,0.0044605993372413,0.3190478984335,0.963563660558105,0.444101420197653,0.867514271610341
LRRC43,-0.175010815130398,0.0696882541827777,-0.254793695228502,0.162603662876651,0.181382572045694,0.96353498632577,0.44411638419633,0.867514271610341
NCCRP1,0.166181416477769,0.0971482387216203,-0.0805461656288883,0.166596612192722,0.0717698021995825,0.963464445838388,0.444153198386975,0.867514271610341
CLDN4,-0.0658129064097493,0.147548128222391,0.222641849815089,0.149123371711147,0.265615294521318,0.963430888846964,0.444170712243485,0.867514271610341
ATP5MC3,-0.193794157266609,0.1884275649941,-0.0569524782736756,0.201226156116954,0.209131283036307,0.963404529869712,0.444184469757699,0.867514271610341
HUWE1,0.168216070822795,-0.115645184202205,0.250655879986383,0.0648196725171644,-0.961465922311077,0.963288183416651,0.44424519855467,0.867535434913364
TRAPPC3L,-0.103170317859456,-0.115616434644556,-0.0994510066893165,0.200835500969881,0.172287886898702,0.963019508444689,0.444385463770494,0.86768271489549
PPP1R3A,0.0878537384535918,-0.27024634277675,0.0512277316977065,-0.142688723073226,0.240392624824429,0.962952561914528,0.444420419764161,0.86768271489549
BEND7,-0.194367083815301,0.26403173863676,0.226200046981105,0.0549023266616416,0.526346602942741,0.962812692507269,0.444493459625833,0.867707791738121
ARMS2,0.304049740935855,0.10861557663534,-0.0532833905383099,-0.136638466946342,0.0186997127271973,0.962660426559464,0.444572984248588,0.867707791738121
KIFBP,0.0379341432105938,0.108635896537764,0.0709350205526911,-0.392432220041855,-0.265007155776134,0.962553763442503,0.444628698680609,0.867707791738121
NBR1,0.227363891216333,0.0860340042229968,0.130530643569584,0.103603049779516,0.0500407224546983,0.962545769159376,0.444632874648416,0.867707791738121
CCL28,0.0906463845015108,-0.0784042941883873,-0.227436270583796,0.100632745660222,-0.0193603459755903,0.962350535610066,0.44473486871835,0.867809437467699
SLC1A7,0.0473976899816098,-0.216363538605017,-0.169960792207539,0.140854111225577,0.143082981561432,0.962060955246306,0.444886187139747,0.867893476209152
MDH1,0.161786585280407,0.201286842640176,-0.24953169741866,0.00808457186290474,0.0408289285720616,0.962003961822029,0.444915973710287,0.867893476209152
MRPL30,-0.279845549840715,0.190596314774191,0.296349710919995,0.0595320654692341,0.181931276395798,0.961981569771056,0.444927676957004,0.867893476209152
TNNI3K,0.251961025304485,0.289406713059587,0.0640766711783848,-0.289457708802491,0.343806496468176,0.961724535104964,0.445062034818402,0.868045975095943
MAPK7,-0.104844653888165,-0.0547238343618138,-0.0565977190121354,0.222950471741112,0.134242864611386,0.961563581884101,0.445146185791366,0.868045975095943
TMEM89,0.0958053845374705,-0.135670501302857,-0.170899747601534,0.0845990548225969,-0.0170014211983631,0.961545534572889,0.445155622264235,0.868045975095943
FDCSP,0.109584032106424,-0.245501663714797,-0.159632741263686,0.0912668170102222,0.408460111060099,0.961257096453543,0.445306461533007,0.868242739755093
SLC22A10,0.250628249189078,-0.152368757467588,-0.0049179574529702,-0.181872004276826,-0.000320933591631903,0.960671836373387,0.445612654142734,0.868742328762626
FAXDC2,-0.145046741185082,-0.18950269048282,0.155543202987802,0.0344426399639166,0.091132585938486,0.960046244276105,0.445940139586999,0.869007710308853
PJVK,-0.158006743743373,-0.469703432206822,-0.14640598382254,-0.254084763425762,0.333364401475665,0.960038983064855,0.445943941857541,0.869007710308853
GRIN2C,0.192790998124756,-0.0598056507215901,-0.0912731790439492,-0.131313708922648,-0.249942825344937,0.960011433783231,0.445958368044202,0.869007710308853
OSM,-0.15137996516567,0.124250351526495,0.353196781696854,-0.112256914506839,-0.199155020585607,0.959810683605587,0.446063502542724,0.869007710308853
SPAM1,0.029694299988898,-0.151624909220196,0.156184153840707,-0.226125265118155,0.0437928520132922,0.959785211342898,0.446076844035734,0.869007710308853
SRRM2,-0.155265196762393,0.207517181205324,-0.160717287578454,-0.189343254765256,0.0385953362679254,0.959740396103419,0.446100317512395,0.869007710308853
RIOX2,0.0107989759700401,-0.2727187686853,-0.0284814693901405,0.114036814797125,-0.109029608797828,0.959401705807649,0.446277750812352,0.869007710308853
DHX37,0.128932124870036,0.433251609696301,0.145526287512227,0.0116520052768392,-1.56843525616578,0.959314471921497,0.446323460387506,0.869007710308853
ADPRHL1,-0.236078010888311,-0.0994823464586003,-0.324003403662157,0.158164872597556,0.106707913954951,0.959281845029788,0.446340557504148,0.869007710308853
KRTAP10-9,0.0299393478182139,0.0754494326185756,-0.38070109331189,0.197312888512307,-0.641911772906924,0.959030903730762,0.44647207361227,0.869007710308853
APOE,-0.00219785675431468,-0.253557150615765,-0.017097366592421,-0.0695060738343733,0.0155631452258001,0.958992410957453,0.446492250160429,0.869007710308853
DPT,-0.297256815812096,-0.0210345075524989,-0.0112045118242137,0.0114738378811013,0.092672395553397,0.958801049415863,0.446592566263698,0.869007710308853
NUDCD1,-0.125700028294569,-0.148098337195405,0.0973499013500843,-0.279108716415977,0.114917597228852,0.958721099469994,0.446634483361279,0.869007710308853
TNN,0.092017420262337,0.00500609704480832,0.0159810106540683,-0.347024493870388,0.0433807014439873,0.958681440414346,0.446655277481051,0.869007710308853
TBC1D2B,-0.0769362398571019,0.226287598194247,0.055926845189631,-0.104494005696551,-0.0286430632881749,0.958515968941601,0.44674204644704,0.869007710308853
CCDC149,0.0546379945762686,-0.117532505060105,-0.369752313469259,0.0156487813943303,0.129501883425141,0.958496210516187,0.446752408183749,0.869007710308853
FAM205A,0.281701227209561,0.0400761630934379,0.0541862058129804,0.165200520256565,0.293594411601251,0.958120967240716,0.44694923132079,0.869007710308853
PHF11,0.275416669754366,-0.0464632843366758,0.0914840736880635,0.20863060959242,0.00970615080691688,0.958111485121293,0.446954205821405,0.869007710308853
CYP27A1,-0.0126579876649101,-0.311052206903349,-0.0241561776315026,0.0561343064889183,-0.0618450321435976,0.958078227226597,0.446971653907744,0.869007710308853
USP9X,-0.237882343309461,-0.239110574483886,-0.181334312096747,-0.0947339675301275,-0.248177011005417,0.958016698400371,0.447003935250555,0.869007710308853
MYO16,-0.191097310059171,-0.011806684769704,0.125015931736338,-0.107426524968909,0.071576549943744,0.957890417058977,0.447070195276721,0.869007710308853
TBC1D1,-0.0863063905098653,0.212262674932662,0.0358297407820391,0.189379628952099,0.0457130513246126,0.957780299510296,0.44712798074135,0.869007710308853
SPATA9,-0.171797072836481,0.108667046549732,0.0195722397599747,0.200761073886298,-0.0868226788933001,0.957748341190072,0.447144752394053,0.869007710308853
RABGEF1,0.230374942682058,0.0229872481836911,-0.204073942022196,0.293402118273749,0.100430149055453,0.957725002537554,0.447157000792588,0.869007710308853
SLC7A10,-0.0246007083055774,-0.162964448644526,-0.0166805567808354,-0.233106700656615,0.0943295370170245,0.95768996079299,0.4471753916303,0.869007710308853
SLC9B1,-0.358310911665593,-0.49342468724723,-0.204654168506191,-0.360658600159227,0.329979711866282,0.957675891289803,0.447182775854415,0.869007710308853
CD200R1L,-0.262503538134912,-0.0635556997487256,-0.0547693949600342,-0.110829965856417,-0.167814361704001,0.957497362897649,0.447276483245984,0.869007710308853
C3orf14,-0.0188531777798137,0.132094518944646,-0.274436753796798,-0.0552443607083777,0.0592789093239024,0.957475630272411,0.447287891542496,0.869007710308853
TLR9,0.00598501120579796,0.0838321134356396,-0.13572356911309,0.176636617493611,0.0315189791398159,0.957419154788072,0.44731753883212,0.869007710308853
BOD1L2,-0.134875739501597,0.010682231307658,-0.212512607408175,-0.0629944086899535,0.193653098919777,0.957100879050834,0.447484650682873,0.869007710308853
SOCS3,-0.0361212900401944,0.190001557003858,0.110425809702033,0.000965967939802775,0.139710741540046,0.957058052063166,0.447507141076219,0.869007710308853
WBP11,-0.066143189323951,0.243891724080688,0.215970403434266,-0.130845489154222,-1.03919516226817,0.956825340508257,0.447629364742545,0.869007710308853
SUMF1,0.225936927026923,0.151634409549841,0.0659126294675428,-0.005951674926721,0.106711891522267,0.956811092970375,0.447636848660381,0.869007710308853
CLDN8,-0.0194474995610341,0.157046374447695,-0.143833411377289,-0.0777167849031324,0.124142470678307,0.95678647825407,0.447649778471515,0.869007710308853
ORAI3,-0.336323156082302,-0.149158900104644,0.0245610012745781,-0.0633278402574281,0.104630767624784,0.956725869193736,0.447681616984984,0.869007710308853
CREB1,0.0600484690215949,-0.142508122807211,0.118006629510787,0.190793450716505,0.0761276195778699,0.956698138195573,0.447696184962822,0.869007710308853
GNLY,-0.042790069542582,-0.212270688692266,0.000749642534037226,-0.185224308308003,-0.0997591635866464,0.956690422276602,0.447700238450589,0.869007710308853
SNX30,-0.101932144394311,0.070119730177071,0.217521351932995,0.10348469200409,0.305103540330258,0.956662895408453,0.447714699686357,0.869007710308853
ADGRE5,-0.125708195709349,0.0894267423902658,0.0930869591334083,0.262110355594376,0.351607323822267,0.95655076030056,0.4477736138227,0.869007710308853
PDE6H,0.307625715331111,0.151378714416761,0.180881857342851,0.185197430735781,0.354411892009485,0.956465726039878,0.447818293828498,0.869007710308853
HSPBAP1,-0.0782464743708004,-0.281334088884293,-0.132031114344025,0.202231344934226,0.166067037549036,0.956234850384422,0.447939622571914,0.869007710308853
RRAS,0.0700767100847708,-0.209257211380043,-0.194928211866032,-0.271139828426006,-0.310549811165977,0.956176797749775,0.447970134391068,0.869007710308853
CEACAM7,-0.191387635372542,0.189430827389537,-0.0935012936591456,0.032152164616155,0.0035261774128928,0.955900244080152,0.448115511415178,0.869007710308853
MS4A2,-0.138605342225082,0.146164058888755,-0.0999623382772016,0.299856519574905,0.57127958384555,0.955769661467092,0.448184168772753,0.869007710308853
FUT9,0.0641241086645307,-0.022624032891822,-0.114256198147221,-0.289923518799289,0.352648097696165,0.95563126138297,0.448256945828902,0.869007710308853
FOXJ1,0.0688148727472747,-0.100268292098714,0.0182848997797979,0.237673190279734,0.040437658463971,0.955607608425214,0.448269384602482,0.869007710308853
VSIG10,0.0442743614220588,0.0946389480372531,-0.217195977125743,0.138016130899181,0.211437770880133,0.955478554131663,0.448337257529553,0.869007710308853
APPBP2,0.043577824274741,0.0986135325829304,0.305958472097505,-0.166952304456156,-0.0159148623564305,0.955394062726412,0.448381698283691,0.869007710308853
TMEM266,0.200182543128276,0.141047016056882,0.173269630583376,-0.0183453143795693,0.0232248295110614,0.955345321195597,0.448407336982429,0.869007710308853
DOCK11,0.0114769678310019,-0.268118076928839,0.124281721837055,0.0700258617142386,-0.109401238215511,0.955286764584918,0.448438140139893,0.869007710308853
C17orf99,-0.0269378764261062,-0.213746107342955,0.1846775917131,0.0251676802387746,-0.0580367893072583,0.955215852189559,0.4484754452732,0.869007710308853
DHRS7C,-0.0678571300077488,0.307339966164689,0.0892910145240441,-0.140476754257399,0.430320363657849,0.955179760922289,0.448494432913608,0.869007710308853
IKBKB,-0.130276395331,-0.204412491726509,-0.0526421580341272,-0.0766934465565214,0.0887809864578678,0.955171410501745,0.448498826169787,0.869007710308853
CAMTA2,0.00479374955118711,-0.0864306498651942,0.300687563297867,0.170297140365667,0.0598681128307605,0.955165726279807,0.448501816727227,0.869007710308853
EIF1AD,-0.304727918763455,-0.0144111445768818,0.244103345746113,0.00794394499155371,-1.19124235909014,0.955067979832382,0.448553245218014,0.869007710308853
ZBTB40,-0.0806043478827336,-0.0402712320838304,0.213637021497654,0.0672957766168767,0.114662801773919,0.955014916174681,0.448581166257568,0.869007710308853
HRCT1,0.0197174557306682,-0.215419013360256,0.271952203174977,0.0628445204715055,-0.0779138742296436,0.954983888682467,0.448597492968269,0.869007710308853
ELANE,0.0712238461141293,-0.253004257793101,-0.0428991087265031,-0.0404189134407048,-0.0505835047020013,0.954617986490727,0.448790068098392,0.869134461895063
RABL3,0.00369377177041541,0.372675188765345,-0.352043956893904,-0.246761437222391,0.218709724233925,0.954533290584338,0.448834653430234,0.869134461895063
FRG2C,-0.228983531993259,-0.683863410507422,-0.540591003812878,-0.147370812563175,0.426158849033151,0.954519617298177,0.448841851616672,0.869134461895063
OCIAD1,0.221855574744464,-0.040043395859381,-0.450661770377935,0.160538792109179,0.105161986541834,0.954469615377404,0.448868175515483,0.869134461895063
PAX9,-0.164141105868001,0.178041946657925,0.125199285693776,-0.0709438731286377,0.207021185397556,0.954201875489457,0.449009150855168,0.869134461895063
KLKB1,-0.105433037007048,-0.0956786062474289,0.145901768210581,-0.335841313454613,0.290340039356333,0.95385858594296,0.449189959253366,0.869134461895063
BLVRA,0.269145041069227,-0.0516135468524606,0.0812604059319311,-0.224266856951327,-0.0814076568627144,0.953717270514489,0.449264406570199,0.869134461895063
QRICH2,0.0358528132640435,-0.160700446321692,-0.199657025795341,-0.00144503627132185,0.0682733133367673,0.953655676077408,0.449296858717086,0.869134461895063
NPTX2,-0.0577679354917221,-0.0890346836036414,-0.0239933370319997,-0.256479924509766,0.0967792180394414,0.953637735543387,0.449306311375313,0.869134461895063
IFNA4,0.178504909810626,0.00537187178624621,-0.0641657004104387,0.21304171239605,0.204514429512759,0.953461142845439,0.449399364732288,0.869134461895063
MAGEB17,-0.188547502593857,-0.0180089541693777,0.135026975010805,-0.117238452600951,0.252386528517282,0.953378434401188,0.449442952378731,0.869134461895063
KCNK18,-0.0367351397014576,0.00230052496165159,0.251617197464154,0.00420750196157776,0.244486825547981,0.953137784939047,0.449569795267416,0.869134461895063
GLS,0.106436609851275,0.175442480242341,-0.0425910807914624,-0.114195019200107,0.0146556020944168,0.95310255701446,0.449588365870375,0.869134461895063
SOX13,0.0700464356844656,-0.0801301366380484,-0.247531826565936,0.00504157243794889,0.464509168842062,0.952955847625672,0.44966571134617,0.869134461895063
LRP6,0.187864482892617,0.0544691376405197,0.251460887221701,-0.150513972063986,0.0888972998750323,0.952759091146431,0.44976945890681,0.869134461895063
NEU4,0.0283705460739493,-0.113362126593578,0.0730581942042601,-0.294646351035159,-0.0793549965925085,0.952658525918648,0.449822493455343,0.869134461895063
H3-3A,0.169031747275933,0.478249648177385,0.298993323344908,0.263664286616915,0.201970638404791,0.952568326938144,0.449870065580898,0.869134461895063
TRIM33,-0.183238818999334,-0.187342617494211,-0.10759113690222,-0.0581792271984874,-0.596471503337347,0.952544284695629,0.449882746472494,0.869134461895063
CYP2R1,-0.0817966097099384,0.403453710240399,0.152281273935345,0.134806312607024,0.42805035975471,0.952508432299149,0.449901657082179,0.869134461895063
ORMDL1,0.270727956232154,0.164341332841517,-0.163745454767466,0.00988126062654979,0.202873558168052,0.952276258237322,0.450024134798573,0.869134461895063
FAM133A,-0.15196662822728,0.504129676894813,-0.0707774134845431,0.113088559119018,0.298304182641995,0.952259643398594,0.450032900597885,0.869134461895063
