,Dif10d,Dif14d,Dif18d,Dif21d,AveExpr,F,P.Value,adj.P.Val
ZNF383,0.0290244266731571,-0.150213916744537,-0.0444660665550471,0.0872565148707917,0.521613470812846,1.07162038187479,0.387244892495513,0.760664988000276
IGSF8,-0.089267199935225,-0.003701120074801,0.0613836286837352,0.115083424027738,0.0953085632491751,1.07155181423997,0.387277333574566,0.760664988000276
AP2B1,-0.0756642831687834,0.153181499426238,0.121284925547786,-0.0661201281200414,0.191291869931756,1.07153346636792,0.387286014812369,0.760664988000276
CRLF3,0.186131490790764,-0.0691909038377952,0.0377298971687815,-0.0698654090496202,0.0683700100928939,1.07153291360454,0.387286276353215,0.760664988000276
RLN1,0.030238109020047,0.0559072393085033,-0.200016808482337,-0.0692220548832391,0.460917694070098,1.07145771110576,0.387321859947558,0.760664988000276
GPR85,-0.0451036119723714,-0.115474529821383,-0.148785599913426,0.0388215090501557,0.219309928024989,1.0713972978802,0.387350447732296,0.760664988000276
CD80,0.0863339601683437,0.0192711773073175,-0.146725144992138,-0.0334026168907888,0.353897811542456,1.0712947046463,0.387398999425638,0.760664988000276
AGPAT3,0.0382288302652082,0.00176601519848565,-0.168455084942684,-0.102211884503653,0.172493514892516,1.07122774085819,0.38743069249856,0.760664988000276
MBNL2,0.0579628854803284,0.0781322652951427,-0.0400053920350404,0.137504752948234,0.273558809221215,1.07118397694919,0.387451406580876,0.760664988000276
SPDEF,0.0497102138523444,0.0395835544149591,-0.1091530026928,-0.105060306747254,0.210529689940761,1.07106417438281,0.387508115715252,0.760664988000276
CD7,0.0769485066967241,-0.0704738266810992,-0.131612656874055,-0.0547402323398958,0.086615966436277,1.07105788435902,0.387511093326121,0.760664988000276
IZUMO2,-0.0923360798400665,-0.15432955250956,0.0666269214673174,0.084840797973131,0.289905598939705,1.07099579863447,0.387540484910717,0.760664988000276
LY6G6F,0.114568836833012,0.0300942165972005,0.00219462917354973,-0.0981271303710206,0.215141396177545,1.07041442143327,0.387815803779359,0.760907750684236
FRMD6,0.0489887033407942,0.0471780602219047,0.125258373691527,-0.0747131142621686,0.235938267406556,1.07034181919734,0.387850197334559,0.760907750684236
FAM167A,0.0936251212127213,0.0393368589400637,0.0888117720246254,0.143477740127567,-0.00407463493655094,1.07015165425491,0.387940295807366,0.760907750684236
PLLP,-0.112687547152299,0.072969425520518,0.0393301859888664,0.0937184469455416,0.219216316204496,1.07007357308265,0.387977295186854,0.760907750684236
TCEAL6,0.0258750895298784,-0.186649419784824,-0.0555296781720706,-0.0626171480282558,0.213525188911711,1.06991649367782,0.388051737688624,0.760907750684236
EFR3B,0.01672752743839,-0.132936509042007,-0.0791198327408881,-0.0390900904655438,0.245881740223695,1.0695683834476,0.388216756565957,0.760907750684236
PPFIBP1,-0.206086764867731,-0.0284016635792388,-0.0950720556970944,-0.0042845999793234,0.350909872804972,1.06948235359144,0.388257547623011,0.760907750684236
MRI1,-0.106182109538742,-0.108863896181621,-0.109839526603753,0.0225242547407491,0.0867119589439348,1.06945062775272,0.388272591359037,0.760907750684236
RAB39B,-0.046106779871052,-0.160185569563137,-0.0742940495711521,-0.0110206534141543,0.182031936177459,1.06943375683907,0.388280591401029,0.760907750684236
TRIM32,0.0237907312785373,0.0682480880729072,-0.136930668934858,-0.0770446837711884,0.441206770025838,1.06941743153571,0.388288332854133,0.760907750684236
TMEM95,0.0773002243087246,0.131980776981035,0.106517867459164,-0.0144482075368141,0.422139407597386,1.06932436854225,0.388332465825294,0.760907750684236
KRTAP13-3,0.0609271051237561,0.00499810562923358,0.0107801088167483,0.152893975451809,0.14685677983845,1.06931267823413,0.388338009988048,0.760907750684236
BIN1,-0.127789225362039,-0.0506273072249274,0.130015253172228,-0.0166356504120684,0.18553613076013,1.06917572984214,0.388402963226852,0.760907750684236
PIK3CD,-0.105315420149429,-0.118111201356831,-0.0622734850377991,-0.0222385124629695,0.237545751590737,1.06914929675654,0.388415501246736,0.760907750684236
LYPLA2,0.136102652438668,-0.106241045124088,0.10390170341692,-0.0306794343007688,0.153933502862193,1.06906741148027,0.388454344141127,0.760907750684236
ING3,-0.106915154205084,-0.078378655971416,-0.0212935403813704,-0.131606773122627,-0.349663715297459,1.06896107108998,0.388504792482114,0.760907750684236
TFEB,0.0627564239872409,0.047334736807355,-0.0936323063734369,-0.0741788393437994,0.214693315398603,1.0689491035888,0.388510470268703,0.760907750684236
ZBED3,-0.0452457222679416,-0.124366608430521,-0.0749332761588481,0.0449764854141855,0.1844469646349,1.06884151716706,0.388561516099682,0.760907750684236
FAM214A,0.0107069677221538,-0.0180182197186145,0.0448196573864113,-0.163976486308105,0.0312726857086518,1.06880883974235,0.388577021485682,0.760907750684236
COQ5,0.0762771770003844,0.133844747117977,-0.0478322335825039,0.0106257444364841,0.231001878457708,1.06879547225036,0.388583364492505,0.760907750684236
LUZP6,0.264596258083307,-0.268783815258557,-0.170749126245482,0.0274876382894794,0.441639523722492,1.06868918105829,0.388633803876544,0.760907750684236
EFTUD2,0.136228772250814,-0.00840954500739732,-0.105099672863901,-0.00435023208688934,-1.98210255241796,1.06856012829286,0.388695052087177,0.760907750684236
CYP2B6,-0.0814895014814087,-0.103981471004011,-0.0890059775870196,-0.047501910843594,0.26398802738096,1.0685378400047,0.388705630908105,0.760907750684236
BDNF,0.0661732816863157,0.142992230210803,0.105882637325007,0.0822580659261196,0.202641522821661,1.06847894724678,0.388733584712985,0.760907750684236
OGDHL,-0.0629634466167771,0.105319766166413,0.0762518632646559,-0.0222308935901209,0.240589376234267,1.06845234409631,0.388746212625799,0.760907750684236
XRN2,-0.0285213504296923,0.110365910278369,0.25989945552901,0.0143709178063984,-0.879042906489682,1.0684073665154,0.388767563265683,0.760907750684236
UNC5D,0.0341778561387871,-0.0193397125165913,0.135493331235552,0.0785492061946504,0.253315194623888,1.06832645877955,0.388805972310947,0.760907750684236
CYP11B2,-0.0147580773090978,-0.155731232150225,-0.0275690644881633,-0.0362721693859853,0.181351768653793,1.06798553775519,0.388967852344151,0.761060381316993
MYOZ3,0.127356557362056,-0.125846515408549,-0.0352716457597134,-0.0498779517992583,0.20579106208658,1.06798405161114,0.38896855813878,0.761060381316993
FKBP4,0.044321693133401,-0.039602803294213,0.112774020407907,-0.115021259083578,0.166506669340388,1.06776204273863,0.38907400621149,0.761183928864123
XAGE3,-0.0725061409899826,-0.0152576160518663,-0.245315368284532,-0.0233427041225614,-0.145719101463234,1.06740544627794,0.389243431029613,0.761432599969104
CCN3,0.0749051716127307,-0.0254711072387726,0.0328561524291622,0.183830149395532,-0.302605637844958,1.06713918311452,0.389369978309891,0.76159734968256
NTRK3,0.12194553395316,-0.00778079549447586,-0.114719266620096,0.0364195806155849,0.240025061651472,1.06699475597202,0.389438635177063,0.761603528583788
PSMA8,0.00461315794996142,-0.113783182372834,-0.1382619724294,-0.0937528848209319,0.129796857870457,1.06695445966443,0.389457792836071,0.761603528583788
RARRES1,-0.0452172563592608,0.1551871012226,0.109265008610207,0.00473469181029618,0.21510323449263,1.06682295592283,0.389520317933357,0.761619612636651
NEURL1,-0.00623362442475489,-0.0603377307528167,0.117196848581182,0.175458606239651,0.142734443313722,1.06653233871194,0.389658526069652,0.761619612636651
MMS22L,0.0214959983511668,0.0225415612041362,-0.0741118815934168,0.193603583304184,-0.875262649630284,1.06650362588593,0.389672183243681,0.761619612636651
PSG4,0.0175791998161205,0.120668036930125,0.166734833380395,0.0888301846860943,-0.310637566996002,1.06644964150761,0.389697861871636,0.761619612636651
CDH19,0.0583774042159199,-0.00757057574275116,-0.187912150067335,-0.015797752606034,0.396987097818663,1.06641851892567,0.389712666540011,0.761619612636651
KRT74,0.0778298186100418,0.105595952799305,-0.0297644419469676,0.149046639045933,0.297341627129701,1.0663883657675,0.389727010524427,0.761619612636651
AKT1S1,-0.096434330755918,0.00219982552123241,-0.0870907705984754,-0.102645415210619,0.234398871785597,1.06631414770451,0.389762318299243,0.761619612636651
LARP1,0.0361626849110558,0.0599670418092914,0.160256195254414,0.0870497549923873,0.24411084029354,1.06620093817584,0.389816180777698,0.761629869606575
CASKIN2,-3.00041216572539e-05,-0.194426332581657,-0.102844396600656,-0.120840268671855,-0.106318314160264,1.06610355712602,0.389862517540076,0.761629869606575
MSL2,-0.0319800369318617,-0.0555296151123453,-0.0524592110955674,-0.122115865664605,0.200179948617228,1.06595711637689,0.389932207242464,0.761629869606575
SLC39A1,0.0158008185773065,-0.152611789703581,0.0571957994190553,0.0202523544385438,0.312055744065248,1.0659127232261,0.389953335613851,0.761629869606575
MESD,0.0861937564279114,-0.0231359038502002,-0.151563036895643,-0.105627993702338,-0.13890845789204,1.0657708158082,0.390020881281887,0.761629869606575
IFFO1,0.0113339679834709,0.00168084055981546,-0.195205291214062,0.0882184694390095,0.131978795158231,1.065769426244,0.390021542741898,0.761629869606575
LAPTM4A,0.0680663496662813,-0.0516482920651716,-0.13331375920997,-0.0971102271037034,0.341559318921986,1.06567433072848,0.390066812371989,0.761635610961389
C14orf119,0.0396139230431623,-0.189307765319618,-0.0766372900698069,-0.0465021122221522,0.212279571959696,1.06540399598018,0.390195528166174,0.761804268478078
ABCE1,-0.0921533286423163,0.108050722667207,0.116162089579574,0.148915008031157,-1.58538227492329,1.06511206930452,0.39033456553098,0.761993038689261
ZNF124,0.0779279096772613,0.0159521739591156,-0.0755222576513767,-0.101376831149316,0.389959064358022,1.06490519224615,0.390433121609778,0.762102750827158
SIK3,-0.00680940033754593,0.02754334156567,0.138324608011386,-0.059917242316495,0.193204591456541,1.06469203450109,0.390534692118488,0.762218322517404
SLC29A2,0.0467007149819921,0.0249013103818781,-0.0617751136126267,-0.165190114813555,-0.00201412045243887,1.06444613323325,0.390651893182956,0.762336490464856
PLVAP,0.027547525185903,-0.0691249638350628,0.165590939852372,-0.00143397201152073,0.106568709776478,1.06438722510581,0.390679974355385,0.762336490464856
IRX3,-0.0670050094179352,0.0419079053523498,-0.089998068657659,-0.139220353716804,0.326924988766204,1.06409795491008,0.390817892936864,0.762522917763283
DDX53,0.0549871951745659,0.0335460590287586,0.0763671755850041,-0.127381454758455,0.285799990992961,1.06389779770254,0.390913348547916,0.762619464804023
PROCA1,0.112900966259183,-0.108079867808947,-0.087778240229633,-0.050260080033121,-0.259813225894088,1.06381645907234,0.390952144909259,0.762619464804023
TACR3,-0.0157246078548116,0.0732162754955322,-0.0915797658018238,0.122089459340638,0.0941865972977457,1.0637099724991,0.391002941157278,0.76262409983881
CPNE4,-0.125629030912811,0.0224896089461341,-0.115392897987233,-0.00822782745063216,0.33788149309699,1.06353779953912,0.391085083103607,0.76262409983881
TBC1D25,-0.0925203673318937,0.097978559773428,0.068951198156052,-0.0681259621669463,0.0327186172706719,1.06344751271429,0.391128163927495,0.76262409983881
PRAMEF13,-0.294613165077366,0.0972266627292317,-0.142026292950541,-0.261769396838763,0.318248409236811,1.06336221538455,0.391168867723175,0.76262409983881
IL2,0.0586158745883494,0.04989410867696,-0.17593117904293,-0.0786778318197186,0.338695010793129,1.06330210337959,0.391197555288425,0.76262409983881
PMEPA1,-0.0740313032584483,0.085039887336581,0.0359911251895533,0.0987017772367795,0.321493560147017,1.06320869576328,0.391242136268197,0.76262409983881
C12orf40,0.00711616945888166,0.191370725997689,-0.144345564603605,0.053915715789713,0.453032868139034,1.06318968014937,0.391251212449956,0.76262409983881
PARD6A,-0.0961684125025805,0.0299784450298818,-0.085426215068184,-0.094301649552883,0.13146731453742,1.06302084039742,0.391331807834264,0.762698572179584
NKX2-4,-0.0494017609820008,0.0443594475772243,-0.0751357364046885,-0.158620397804164,0.341383557597837,1.062735230605,0.39146817558581,0.76279589569172
SERPINB6,-0.00299370945676719,0.0842129259191226,-0.130976575460146,-0.0620015829148209,0.451194575186084,1.06269445167705,0.391487649284356,0.76279589569172
NME2,0.181327513786609,-0.185746723066187,-0.138303885625835,0.0768681571219475,-0.0891207196207419,1.06264990014911,0.391508925510645,0.76279589569172
ZNF579,-0.0760424278247891,-0.0440207231267863,0.0639225712396629,0.111553867143082,0.123037211464112,1.06244861946225,0.391605062357284,0.762900594087766
SV2A,0.00201851716615074,0.0580817459435592,0.143011063288667,0.116878749632133,0.0766703350533807,1.0623112302906,0.391670694577389,0.762945849034422
NEIL1,-0.046153037223396,-0.142662620482188,0.0375484578962035,-0.0834207959168837,0.101922874027665,1.06207404151424,0.391784024262984,0.763043593935404
CXorf21,-0.131780103862203,-0.149868298315102,-0.100144320786635,-0.0132837132588771,0.665992936846658,1.06202870561424,0.391805689121836,0.763043593935404
PAK4,-0.00905914598012832,-0.0744472194109185,-0.109657952205841,-0.0713384600705149,-0.0474369216288634,1.06178721277816,0.391921109613065,0.763159207364269
C2CD3,-0.144207062343652,0.0661303160458609,0.106300038222364,-0.0623507464330224,0.440612652463447,1.06160940639112,0.392006110037983,0.763159207364269
MFRP,0.073200009302609,0.140754306705943,-0.0752213230822386,-0.00480122598060256,0.45064847080074,1.0615747975969,0.392022656622677,0.763159207364269
ZNF407,-0.00591242038829753,0.0578846598665507,-0.0808224292190676,0.170492618092531,-0.744927492561488,1.06146795057445,0.392073744327416,0.763159207364269
PLK2,-0.134976439726235,0.0888324094434053,0.006618689617161,0.0143316846773077,0.146632214832347,1.0614608801912,0.392077125152854,0.763159207364269
ISCA1,-0.00748210226732027,0.127336125615448,-0.0566370511493202,0.224854218177035,0.0310988039153265,1.06111070931629,0.392244596608127,0.763339770929052
MEOX2,0.0566864181500822,-0.179374494815685,-0.0464538584331451,-0.0716868328337753,0.311136175170828,1.0610895060379,0.392254739176903,0.763339770929052
C1orf162,-0.138777034358475,-0.0493075089434468,-0.0824623313523225,-0.0163972039257024,-0.0480686116090002,1.06099558420623,0.392299669298225,0.763344646878227
CCNL2,-0.100576408053311,-0.0741425146134155,-0.0366355104627163,-0.181495836487829,0.0867947702721292,1.06074364745175,0.392420212007233,0.763496634369176
PRPF8,0.00526038383389271,0.122301490026859,0.116944630787838,-0.0633763641585476,-2.0207279364043,1.06052605566064,0.392524347389417,0.763614774093084
PTPRR,0.0466062357930134,0.0655356178746919,-0.189966745680213,-0.0601040729433219,0.40190131531476,1.0603853027646,0.39259172170006,0.763614774093084
DGAT2,-0.026715086922985,0.138197091691975,0.0429406462065979,-0.113631668826223,0.293733751786652,1.06035077253215,0.392608251827662,0.763614774093084
SOST,0.0561662279295599,-0.0027201001448847,-0.0140185167319357,-0.152336948391273,0.121632565939101,1.06021412920985,0.392673670826447,0.763659463811096
MYLK,0.0819933910382011,0.0687903968850081,0.0225711890247195,-0.108786985874015,0.137758382353952,1.06002541992556,0.392764032121036,0.763752645623452
TTBK1,0.0353614802788832,-0.103141469119124,-0.0561863163949947,-0.0891709172091064,-0.0220953774344569,1.05984085551878,0.392852425893622,0.763841981748858
RASSF6,0.173556229909599,0.0450904214693174,-0.122732529398078,0.168027675476552,0.405542550367566,1.05958011791132,0.392977330437251,0.763929434154235
RBM23,0.178582328837446,0.0547090264152302,0.0604533114047401,0.0630142847196897,-0.0287756903688786,1.05952727266999,0.393002649723021,0.763929434154235
KPNA1,-0.074796867589463,-0.088148385001666,0.163130341538768,0.0475537335684175,0.345300634587126,1.05944175365346,0.393043626669303,0.763929434154235
WRAP53,0.129824178895616,-0.00336135875247312,0.114158977811623,-0.0283235312160382,0.12718521572413,1.05939249317608,0.39306723177902,0.763929434154235
LRRC58,-0.0517610702120622,-0.0218391890299903,-0.0391055830121491,-0.168597062879856,0.167569294530473,1.05929547589253,0.393113724999944,0.763937277667565
CARNS1,0.0572988389457158,0.0449334918101786,-0.0318825139187427,-0.156248557208054,0.0527613103650685,1.05906294435739,0.39322517934005,0.764071344693901
EIF5B,-0.0869093556283188,0.0274054430409869,0.19181622996872,0.111584080886349,-0.26893368987047,1.05864641212925,0.393424894322456,0.764181109325524
ZNF544,0.0168649427426091,0.0316268336127576,-0.033712610059665,-0.198860307324021,0.156808630954088,1.05858390676915,0.393454871290403,0.764181109325524
TEX12,-0.0704557560446935,-0.0837833816181855,-0.157573053115887,-0.03261303779881,0.571096877701256,1.05857403389184,0.393459606405721,0.764181109325524
FOXJ3,-0.0447662480086873,-0.159517613696792,-0.0920269857051052,-0.0634150539006451,0.214657779627337,1.05846656072056,0.393511154597577,0.764181109325524
SOWAHC,0.203368251981443,-0.0584212265826324,0.00961320764112533,-0.0171326491653886,-0.348928213943439,1.05841615635602,0.393535332423031,0.764181109325524
ATP6V0D2,0.0616537671693278,0.252833997171763,-0.0871771155439385,-0.111615197184009,0.0836028806765625,1.05834768676913,0.393568177758148,0.764181109325524
U2AF2,0.0597832283385045,-0.0252232840360849,0.016220118422916,-0.17757554273123,-1.26463012834021,1.05832519803413,0.393578966271307,0.764181109325524
CLEC12B,0.0290393514615111,0.125702496928235,-0.0274403014029297,0.104622087330609,0.207673146907253,1.05803080169185,0.393720220243181,0.764363643881631
TMUB1,0.0299181517218836,-0.0438874209535974,-0.0460652099328225,-0.142390120248097,0.199227454102338,1.05780305755992,0.393829523615838,0.764363643881631
FGA,-0.00231958757857262,-0.0987663902633286,0.106470767352825,0.0778259311693611,0.301935849208306,1.05763292500686,0.393911193844728,0.764363643881631
LGALS8,-0.045322222400296,-0.0609031573504316,0.136948444189557,-0.214583533927053,0.653920833559602,1.05757164906731,0.393940612218682,0.764363643881631
LCN8,-0.0176003254816647,0.11917559495349,0.103793346715561,-0.132778567359915,0.0209443284607129,1.05749270496368,0.393978515786472,0.764363643881631
GDAP1L1,0.0432957519554448,0.0625124704001206,0.0557614875451269,0.148428022579726,0.286355040666853,1.05746138489179,0.393993554409627,0.764363643881631
PRUNE1,-0.0527299699913247,0.0134294256866712,-0.0752086420557944,0.188278510864799,0.105597685629693,1.05746106601077,0.393993707525831,0.764363643881631
LRRC36,0.0661511261847842,0.0444979161560223,-0.142272060361111,-0.0643660603394497,0.307022281388418,1.05742124838259,0.394012827043969,0.764363643881631
TMEM190,0.0081173580410035,-0.102896018350264,-0.125427034594519,-0.0104108695032435,0.176612943780231,1.05717380334609,0.394131662285688,0.764380001416207
ZNF451,0.0879533442802194,-0.0126400036892029,-0.0255805676721526,-0.107549217617351,0.221138665486899,1.05707923970397,0.394177084470363,0.764380001416207
WDR72,-0.031874202503743,0.0643739558569902,-0.0475586053819043,-0.15601328252914,0.350698682254284,1.05705694610808,0.394187793506138,0.764380001416207
TSPAN8,0.0911054297635367,0.0073381655997129,0.1156301892325,0.014670037979047,0.245546996854307,1.05704988116043,0.394191187302895,0.764380001416207
ZC4H2,-0.0613486774959202,0.0539053077819459,-0.0710745777567685,-0.117959044179586,0.323296002709502,1.05649212764937,0.394459194752606,0.764785676487767
EFHC2,0.00237301671861495,-0.0802692707032511,-0.12783555896307,-0.140038785468195,0.138556489276573,1.05643760188225,0.394485403405934,0.764785676487767
FAM205A,0.114127965192241,0.0515407080245252,0.065758698603341,0.138853838766474,0.297233135118655,1.05587303559872,0.394756858343226,0.76516048978912
FBXL19,-0.00569311415984186,0.00756552502121058,-0.0632826536167174,-0.137282287728767,-0.0963938857898452,1.05573951432969,0.394821081397319,0.76516048978912
SLAMF6,0.000876326415721801,-0.0486785964335016,-0.0861756797092913,0.169016102184701,0.202890354019259,1.05569249189153,0.394843701075722,0.76516048978912
RAET1E,0.080311406262054,0.090181889170858,-0.0336030125473473,-0.0893850072721175,0.444914288732494,1.0556789294272,0.394850225370496,0.76516048978912
LINC02694,-0.117910322824653,0.11648272407884,0.110595101114748,0.000317171011774336,0.121064515909971,1.05535717544892,0.395005033805886,0.76516048978912
CYP2A6,0.154040272166891,-0.0827178029140463,-0.052358415850693,0.0560948331860575,0.213791403688406,1.05533882361814,0.395013865151765,0.76516048978912
DUSP14,0.087413717518643,-0.160431855850683,0.0460427774612242,-0.0885973079818599,-0.00718027661535754,1.05533876321911,0.39501389421752,0.76516048978912
SRD5A1,-0.0512373959711977,-0.161417973876395,-0.0643569023972505,-0.0297527065641361,0.282969952043147,1.05530000324174,0.39503254701334,0.76516048978912
CBLIF,-0.0186955005161775,0.0120313737047835,-0.167020937075799,-0.064517489510423,0.325763577782449,1.0552329521202,0.395064816373945,0.76516048978912
GSTZ1,-0.0987647761306869,-0.101615005261267,0.0293159012335502,0.0507538915162797,0.173397258542202,1.05482819223739,0.395259660941302,0.76516048978912
CCR10,0.132123486141659,-0.0212562168383962,-0.00136584849592369,-0.103949033845839,0.151710768889521,1.05482122735514,0.39526301443553,0.76516048978912
PUSL1,-0.12033853477819,-0.0522812084503305,-0.152405414818816,-0.0214943477561385,-0.0133752241907728,1.05479009469615,0.395278004675955,0.76516048978912
TMEM70,0.0048140838165673,0.122957428607259,0.116633553070642,0.115862603145276,-0.2200684394837,1.05477437319923,0.395285574692958,0.76516048978912
CLDN4,-0.00152336428073813,0.134941473669615,0.100314366903662,0.0455185271609396,0.32692871699423,1.05475891318549,0.395293018924527,0.76516048978912
PCDHB4,-0.0653647884662745,0.090008780784514,0.0701314707613446,-0.120258492988777,0.166312607193074,1.05470990417122,0.395316618300431,0.76516048978912
ZNF189,-0.0983131326879672,-0.030577513008756,-0.142035163177846,-0.0663469215694667,0.425969095275611,1.05453068096665,0.395402930126207,0.765186398183463
ZNF682,0.00816221927915567,-0.0748325388979532,0.15557740096967,-0.140786728533134,0.275429030579142,1.05442945351839,0.395451687201843,0.765186398183463
LCE3A,-0.00323217150546759,-0.194061016449404,-0.0279558818978773,0.0530653193031536,-0.239278334169037,1.05435379805761,0.395488130658152,0.765186398183463
C9orf72,-0.0940608211869781,-0.000421659264785545,-0.0602488546562455,-0.164489213412954,0.464481847353474,1.05432892786779,0.395500111326972,0.765186398183463
NECTIN3,0.130107734616237,-0.0731533199893682,0.0921195484159865,-0.0193370571172696,0.2741458738077,1.05409754226528,0.395611591111462,0.765240184132439
MAOA,0.00571646809958656,0.0612177500295492,0.120008538566683,-0.168135721626232,0.214589850420708,1.05409445207018,0.395613080124818,0.765240184132439
ARFGEF3,-0.0179240241762042,-0.0224932654864861,-0.0973370797615618,-0.113660700266744,0.282630990880664,1.05400641849133,0.395655501194024,0.765240184132439
EIF3H,0.0971825800422002,0.0787006345897913,0.110562986285057,0.1521273596199,-0.844301828831773,1.05380099511843,0.395754504412892,0.765349397882757
NEO1,-0.0991910737862884,-0.121165352616192,-0.0134532481442806,0.00396174866913267,0.0760147884021213,1.05355327175395,0.39587392209851,0.765498063440998
FLT3,-0.0986816778589029,-0.0405675100330244,-0.13153524774125,-0.0606641119604756,0.245712820798134,1.05345650521829,0.395920577783824,0.765506012901821
EFEMP1,-0.0671837146712024,-0.103902646978101,-0.0137616584762722,-0.083134580253044,0.176576645261521,1.05335007273942,0.395971899288974,0.765522980972011
ANKRD45,0.0918995779682998,-0.126040728986666,-0.117290196971269,0.0291766002113529,0.43576144285228,1.05290350363537,0.396187295760924,0.76575195185461
SLC7A13,0.0518114208375879,-0.0774990594089296,-0.125931474800959,-0.081144688292539,0.227359324173617,1.05289308002687,0.396192324638221,0.76575195185461
TLR6,0.138289218041286,0.0680769190948177,0.0554065356713886,0.0238645946460649,0.389305340153538,1.05280521352248,0.396234718058408,0.76575195185461
TBC1D3F,-0.143410914484366,-0.0109802029878998,-0.315110948358486,-0.150143970932425,-2.0726886589358,1.05266423060649,0.396302746917257,0.76575195185461
CCN6,-0.0355677486936629,-0.1148788961753,-0.0732926282564167,0.0863560668990186,0.174916456320698,1.0526565010279,0.396306476979139,0.76575195185461
AGAP5,-0.228414948023357,-0.240080564870727,0.0251474547657212,0.16118525981715,0.0884827027465055,1.05248791843979,0.396387837304915,0.76575195185461
PGLYRP1,0.0545650767295034,-0.05556538302586,0.0140283299259937,0.168169096477294,0.0161599812764944,1.05241360501662,0.396423706528471,0.76575195185461
BTBD9,0.0656355423804007,0.0366671817978218,0.0834116911012422,-0.184268135397277,0.24639481107762,1.05235508500753,0.396451954614777,0.76575195185461
RTEL1,0.0314166691749756,-0.047177961937111,0.172754127286192,0.110743976835344,-0.66968682497248,1.05226424159342,0.396495808871637,0.76575195185461
CLDN17,-0.0312568940693781,0.0521952913014255,-0.160641305672519,0.0456994879753772,0.336828541589214,1.05222258607817,0.396515919270239,0.76575195185461
GTSF1L,0.00244156201566248,-0.0656715727195521,0.132436479929982,0.0824567827085113,0.377363199264149,1.05188201888776,0.396680370492248,0.765987326278925
JMJD4,0.0416973486150221,-0.000103358762113037,-0.0666481575125137,-0.161970830857389,0.2616097517018,1.05177124499942,0.396733872907656,0.766008431723087
ALPL,0.000120031269560894,0.155153869577738,-0.106797982965719,-0.0719687727843782,0.349979760638864,1.05162423415118,0.396804886821092,0.766024987425444
FTL,-0.0176467696391296,-0.0544122893236037,-0.0912185517570133,-0.149471533321675,0.145820219107789,1.05153500958913,0.396847992223435,0.766024987425444
FLNB,0.0455342069975222,-0.00552987346332189,-0.147041998422361,-0.15172847490957,0.153417575409439,1.05144126996667,0.396893283200584,0.766024987425444
TKTL1,0.0354099028513996,-0.0218050713570206,-0.0176930672156547,0.148053711395783,0.0177406586786229,1.05140099954705,0.396912741497661,0.766024987425444
YBEY,-0.0563883022559937,0.0207302526204814,0.164694723147619,0.0218329194384612,0.261250055237124,1.05120764240947,0.397006181211865,0.766095371249496
SNRPA1,-0.0754666311222276,-0.106716521761016,-0.111873738565457,0.140436916389723,-1.60721832801477,1.05114932774509,0.397034365414414,0.766095371249496
SPR,-0.0411598675780138,-0.00697725568127555,0.148701507240499,-0.022194048678363,-0.0351308273890123,1.05089670818336,0.397156479276321,0.766248823892221
TJAP1,0.0528692499339042,0.0664025566970066,-0.0740611790967784,-0.140919875117078,-0.103758639895332,1.05069847524344,0.39725232556986,0.766311441562943
DAO,-0.0114806034788398,-0.0225749353885654,0.0365374615962991,-0.1860175465788,0.403544993043918,1.0506210938852,0.397289745062809,0.766311441562943
SERP1,-0.0423371772485607,0.0317202366094375,-0.14032394990586,-0.118580794470488,0.102480098239759,1.050565350124,0.397316703070121,0.766311441562943
LARP6,-0.0146336384572179,0.0313740760618235,0.152422771925923,-0.0209871163404265,-0.133514114268982,1.05036927175018,0.397411540090389,0.766412201591251
SEC23B,0.0526845643218523,0.175973935299453,0.0921479778576263,-0.0736347861742063,0.359402514573296,1.04992199474292,0.397627946229378,0.766747362180387
TRAPPC1,-0.0333984038977367,-0.0738836668189198,0.210647612400611,-0.182151688722837,-1.15243566664526,1.04962179193514,0.397773249686455,0.766862673485994
SLC7A4,0.12955754929748,0.103276241158364,0.0406765345631573,0.0274734987201715,-0.0600445115527627,1.0496112893364,0.397778333947859,0.766862673485994
ZNF350,-0.166348648097129,-0.0177455287807552,-0.033777373625316,0.0263833876570763,0.28117671243708,1.04951448835298,0.397825197478732,0.766862673485994
SULT2A1,0.0106052641808775,0.133408258333621,-0.00668677562233735,-0.122458012890381,0.0803964016825039,1.04930888566062,0.39792474995329,0.766862673485994
SARNP,0.071015015110294,0.177529661369337,0.0531966654145993,0.0174307289104585,0.164239088477437,1.04922607411853,0.397964853151186,0.766862673485994
RNF170,0.00428209953020361,-0.0623674328919502,-0.0673594998735461,-0.133565394746393,0.254073840589192,1.04918257584211,0.397985919466986,0.766862673485994
MCCD1,-0.165315038979448,-0.0612902578770975,0.122413221999497,0.0174351742208369,-0.038800914143168,1.04916157117497,0.397996092415628,0.766862673485994
CRIP3,-0.22820068989883,-0.153234235202805,-0.0639005213338485,-0.046252316814758,0.115508516792424,1.04893712589281,0.398104809232708,0.766862673485994
ERICH1,-0.00278089971705581,-0.0152383754978312,-0.105348057863272,-0.103450677847043,0.435805188035725,1.04893676389675,0.39810498459679,0.766862673485994
TNIP2,-0.0206312456894706,0.0139021527199042,0.0452712723472511,-0.189584663342206,0.294521481220868,1.04884389170381,0.398149977442879,0.766862673485994
